iter	Passed	Remaining
4779	58151	63504
4780	58165	63494
4781	58179	63483
4782	58192	63472
4783	58208	63464
4784	58222	63454
4785	58235	63443
4786	58243	63426
4787	58253	63412
4788	58265	63399
4789	58278	63388
4790	58292	63378
4791	58306	63368
4792	58320	63358
4793	58334	63348
4794	58349	63338
4795	58361	63326
4796	58374	63315
4797	58386	63302
4798	58395	63287
4799	58403	63270
4800	58418	63261
4801	58430	63249
4802	58446	63240
4803	58460	63231
4804	58475	63221
4805	58487	63209
4806	58499	63196
4807	58513	63186
4808	58526	63175
4809	58537	63162
4810	58547	63147
4811	58561	63136
4812	58573	63125
4813	58586	63113
4814	58593	63096
4815	58609	63087
4816	58623	63077
4817	58637	63067
4818	58650	63056
4819	58663	63044
4820	58675	63032
4821	58689	63022
4822	58695	63003
4823	58702	62986
4824	58718	62977
4825	58725	62960
4826	58740	62950
4827	58753	62939
4828	58759	62921
4829	58774	62911
4830	58789	62902
4831	58804	62893
4832	58816	62881
4833	58829	62869
4834	58835	62851
4835	58849	62841
4836	58863	62830
4837	58877	62820
4838	58890	62809
4839	58898	62792
4840	58910	62780
4841	58923	62768
4842	58937	62758
4843	58951	62748
4844	58967	62740
4845	58979	62728
4846	58991	62715
4847	59004	62704
4848	59018	62693
4849	59030	62681
4850	59044	62671
4851	59056	62659
4852	59069	62648
4853	59082	62636
4854	59095	62625
4855	59109	62614
4856	59123	62604
4857	59137	62594
4858	59151	62584
4859	59159	62568
4860	59176	62560
4861	59188	62548
4862	59201	62536
4863	59209	62520
4864	59221	62508
4865	59235	62498
4866	59249	62487
4867	59261	62475
4868	59274	62464
4869	59288	62453
4870	59303	62444
4871	59315	62432
4872	59329	62421
4873	59341	62409
4874	59357	62401
4875	59369	62389
4876	59384	62379
4877	59394	62365
4878	59408	62354
4879	59416	62338
4880	59429	62327
4881	59443	62316
4882	59456	62306
4883	59470	62295
4884	59483	62284
4885	59497	62273
4886	59510	62262
4887	59525	62253
4888	59540	62244
4889	59550	62229
4890	59564	62219
4891	59577	62208
4892	59591	62197
4893	59605	62187
4894	59619	62177
4895	59633	62166
4896	59646	62155
4897	59661	62146
4898	59670	62130
4899	59677	62113
4900	59692	62103
4901	59705	62092
4902	59720	62083
4903	59735	62074
4904	59748	62063
4905	59761	62052
4906	59768	62033
4907	59780	62021
4908	59786	62002
4909	59801	61993
4910	59807	61975
4911	59819	61962
4912	59825	61944
4913	59832	61926
4914	59840	61910
4915	59855	61901
4916	59863	61884
4917	59879	61875
4918	59893	61866
4919	59908	61856
4920	59923	61847
4921	59935	61835
4922	59948	61823
4923	59960	61811
4924	59974	61800
4925	59988	61790
4926	60001	61779
4927	60014	61768
4928	60029	61758
4929	60042	61747
4930	60057	61738
4931	60072	61728
4932	60086	61718
4933	60100	61708
4934	60115	61699
4935	60128	61688
4936	60136	61670
4937	60150	61660
4938	60164	61650
4939	60178	61640
4940	60190	61627
4941	60198	61611
4942	60212	61600
4943	60220	61584
4944	60233	61573
4945	60248	61563
4946	60262	61553
4947	60275	61542
4948	60290	61532
4949	60304	61522
4950	60319	61513
4951	60333	61502
4952	60346	61492
4953	60360	61481
4954	60375	61472
4955	60389	61461
4956	60403	61450
4957	60416	61439
4958	60429	61428
4959	60437	61412
4960	60451	61401
4961	60466	61392
4962	60481	61383
4963	60495	61372
4964	60509	61362
4965	60518	61347
4966	60532	61336
4967	60545	61325
4968	60561	61317
4969	60576	61307
4970	60591	61298
4971	60605	61288
4972	60620	61278
4973	60633	61267
4974	60648	61258
4975	60662	61247
4976	60675	61236
4977	60688	61225
4978	60701	61213
4979	60715	61202
4980	60723	61186
4981	60738	61177
4982	60751	61165
4983	60765	61155
4984	60780	61146
4985	60795	61137
4986	60808	61125
4987	60821	61114
4988	60834	61102
4989	60848	61092
4990	60856	61076
4991	60871	61067
4992	60884	61055
4993	60897	61044
4994	60911	61033
4995	60926	61023
4996	60939	61012
4997	60953	61002
4998	60962	60986
4999	60976	60976
5000	60990	60966
5001	61005	60957
5002	61012	60938
5003	61026	60928
5004	61034	60912
5005	61049	60903
5006	61064	60893
5007	61080	60885
5008	61093	60874
5009	61108	60864
5010	61123	60855
5011	61129	60837
5012	61146	60829
5013	61160	60818
5014	61174	60809
5015	61189	60799
5016	61203	60788
5017	61218	60778
5018	61226	60762
5019	61241	60753
5020	61255	60743
5021	61270	60733
5022	61283	60722
5023	61298	60712
5024	61304	60694
5025	61319	60684
5026	61327	60669
5027	61334	60650
5028	61346	60638
5029	61360	60628
5030	61374	60617
5031	61389	60608
5032	61397	60592
5033	61412	60582
5034	61422	60568
5035	61435	60557
5036	61450	60547
5037	61466	60538
5038	61474	60522
5039	61490	60514
5040	61504	60504
5041	61515	60490
5042	61530	60481
5043	61545	60472
5044	61559	60461
5045	61572	60450
5046	61586	60439
5047	61600	60429
5048	61615	60419
5049	61629	60409
5050	61644	60399
5051	61659	60390
5052	61670	60377
5053	61682	60364
5054	61695	60353
5055	61707	60340
5056	61718	60327
5057	61732	60316
5058	61743	60303
5059	61757	60292
5060	61766	60277
5061	61780	60266
5062	61795	60258
5063	61810	60248
5064	61824	60238
5065	61839	60228
5066	61854	60218
5067	61869	60209
5068	61883	60199
5069	61895	60186
5070	61907	60173
5071	61921	60163
5072	61929	60147
5073	61938	60131
5074	61951	60120
5075	61965	60110
5076	61979	60099
5077	61994	60089
5078	62000	60071
5079	62015	60062
5080	62029	60051
5081	62044	60042
5082	62052	60026
5083	62066	60015
5084	62079	60004
5085	62091	59991
5086	62105	59981
5087	62116	59967
5088	62130	59957
5089	62144	59947
5090	62158	59936
5091	62172	59925
5092	62186	59915
5093	62194	59899
5094	62207	59887
5095	62221	59876
5096	62236	59867
5097	62251	59857
5098	62261	59844
5099	62271	59829
5100	62285	59819
5101	62297	59806
5102	62306	59791
5103	62319	59779
5104	62333	59769
5105	62343	59754
5106	62356	59743
5107	62371	59734
5108	62385	59723
5109	62393	59707
5110	62408	59697
5111	62416	59681
5112	62428	59668
5113	62439	59656
5114	62447	59639
5115	62458	59626
5116	62471	59614
5117	62483	59602
5118	62499	59593
5119	62506	59576
5120	62515	59560
5121	62523	59544
5122	62536	59533
5123	62550	59523
5124	62562	59510
5125	62573	59497
5126	62587	59486
5127	62600	59475
5128	62614	59464
5129	62624	59450
5130	62636	59438
5131	62647	59425
5132	62659	59412
5133	62665	59394
5134	62677	59381
5135	62690	59370
5136	62701	59357
5137	62715	59346
5138	62723	59330
5139	62735	59317
5140	62743	59301
5141	62754	59288
5142	62766	59275
5143	62777	59262
5144	62792	59253
5145	62801	59238
5146	62816	59228
5147	62829	59217
5148	62844	59207
5149	62856	59194
5150	62864	59178
5151	62875	59165
5152	62883	59149
5153	62892	59133
5154	62900	59117
5155	62915	59108
5156	62930	59098
5157	62938	59082
5158	62951	59070
5159	62964	59059
5160	62975	59046
5161	62989	59036
5162	62998	59020
5163	63011	59008
5164	63023	58996
5165	63039	58987
5166	63053	58977
5167	63066	58966
5168	63081	58956
5169	63093	58943
5170	63106	58932
5171	63114	58916
5172	63123	58901
5173	63136	58889
5174	63149	58878
5175	63157	58862
5176	63165	58846
5177	63179	58835
5178	63193	58825
5179	63199	58807
5180	63205	58789
5181	63214	58773
5182	63224	58759
5183	63230	58741
5184	63236	58724
5185	63247	58710
5186	63254	58693
5187	63266	58680
5188	63278	58669
5189	63284	58651
5190	63299	58641
5191	63314	58631
5192	63321	58615
5193	63333	58602
5194	63339	58584
5195	63345	58566
5196	63355	58552
5197	63363	58536
5198	63371	58520
5199	63378	58502
5200	63384	58485
5201	63395	58472
5202	63405	58458
5203	63417	58445
5204	63425	58429
5205	63432	58412
5206	63442	58398
5207	63451	58382
5208	63457	58365
5209	63468	58352
5210	63482	58341
5211	63489	58324
5212	63495	58306
5213	63501	58289
5214	63509	58273
5215	63516	58255
5216	63524	58240
5217	63531	58222
5218	63543	58210
5219	63549	58192
5220	63555	58175
5221	63562	58157
5222	63573	58144
5223	63582	58129
5224	63588	58112
5225	63600	58099
5226	63611	58086
5227	63619	58070
5228	63626	58053
5229	63636	58039
5230	63642	58021
5231	63649	58004
5232	63658	57989
5233	63664	57972
5234	63673	57956
5235	63687	57946
5236	63699	57933
5237	63708	57919
5238	63714	57901
5239	63727	57889
5240	63734	57873
5241	63744	57859
5242	63754	57845
5243	63762	57828
5244	63772	57814
5245	63783	57801
5246	63793	57787
5247	63799	57769
5248	63812	57758
5249	63826	57747
5250	63834	57731
5251	63841	57715
5252	63852	57702
5253	63861	57686
5254	63870	57672
5255	63877	57654
5256	63884	57638
5257	63896	57626
5258	63908	57613
5259	63919	57600
5260	63931	57587
5261	63943	57575
5262	63950	57558
5263	63959	57544
5264	63972	57532
5265	63983	57519
5266	63998	57510
5267	64008	57496
5268	64019	57482
5269	64029	57468
5270	64039	57454
5271	64052	57443
5272	64066	57432
5273	64075	57417
5274	64089	57407
5275	64103	57396
5276	64109	57379
5277	64124	57369
5278	64137	57357
5279	64152	57348
5280	64165	57336
5281	64179	57326
5282	64194	57317
5283	64208	57306
5284	64217	57291
5285	64231	57280
5286	64245	57270
5287	64251	57253
5288	64260	57237
5289	64268	57221
5290	64274	57204
5291	64282	57188
5292	64291	57173
5293	64299	57157
5294	64308	57142
5295	64316	57126
5296	64324	57111
5297	64332	57094
5298	64340	57079
5299	64348	57064
5300	64357	57048
5301	64368	57036
5302	64377	57020
5303	64391	57010
5304	64403	56998
5305	64418	56988
5306	64426	56972
5307	64433	56956
5308	64447	56945
5309	64459	56933
5310	64468	56917
5311	64476	56902
5312	64482	56885
5313	64490	56869
5314	64497	56852
5315	64505	56836
5316	64511	56819
5317	64517	56802
5318	64532	56791
5319	64538	56774
5320	64550	56762
5321	64556	56744
5322	64563	56728
5323	64577	56717
5324	64583	56700
5325	64590	56683
5326	64599	56668
5327	64611	56656
5328	64624	56644
5329	64630	56627
5330	64643	56615
5331	64656	56604
5332	64663	56588
5333	64670	56571
5334	64683	56560
5335	64696	56548
5336	64708	56536
5337	64722	56526
5338	64729	56509
5339	64740	56496
5340	64748	56480
5341	64764	56471
5342	64778	56461
5343	64793	56451
5344	64807	56441
5345	64819	56428
5346	64833	56418
5347	64848	56408
5348	64863	56399
5349	64877	56389
5350	64892	56379
5351	64907	56369
5352	64921	56359
5353	64936	56349
5354	64950	56338
5355	64964	56328
5356	64977	56317
5357	64992	56307
5358	65006	56296
5359	65021	56286
5360	65034	56275
5361	65040	56258
5362	65056	56249
5363	65070	56238
5364	65083	56227
5365	65097	56217
5366	65105	56201
5367	65112	56185
5368	65125	56173
5369	65138	56162
5370	65152	56151
5371	65166	56140
5372	65178	56129
5373	65191	56117
5374	65205	56107
5375	65220	56097
5376	65234	56087
5377	65248	56076
5378	65259	56063
5379	65267	56047
5380	65280	56036
5381	65293	56024
5382	65308	56014
5383	65323	56005
5384	65335	55993
5385	65348	55981
5386	65363	55972
5387	65378	55962
5388	65395	55954
5389	65408	55943
5390	65420	55930
5391	65431	55918
5392	65446	55908
5393	65461	55898
5394	65476	55888
5395	65492	55879
5396	65503	55866
5397	65518	55856
5398	65533	55847
5399	65541	55831
5400	65555	55821
5401	65566	55808
5402	65581	55798
5403	65596	55788
5404	65611	55779
5405	65620	55764
5406	65634	55753
5407	65647	55742
5408	65660	55730
5409	65671	55717
5410	65677	55700
5411	65691	55689
5412	65706	55679
5413	65715	55665
5414	65729	55654
5415	65740	55641
5416	65746	55624
5417	65760	55613
5418	65774	55603
5419	65789	55593
5420	65802	55582
5421	65814	55569
5422	65828	55558
5423	65843	55549
5424	65857	55538
5425	65872	55529
5426	65887	55519
5427	65902	55509
5428	65916	55499
5429	65928	55486
5430	65937	55472
5431	65951	55461
5432	65959	55445
5433	65973	55435
5434	65986	55423
5435	65997	55411
5436	66012	55400
5437	66022	55387
5438	66037	55377
5439	66051	55366
5440	66065	55355
5441	66078	55344
5442	66092	55333
5443	66107	55324
5444	66121	55313
5445	66134	55302
5446	66148	55291
5447	66162	55281
5448	66173	55268
5449	66188	55258
5450	66202	55247
5451	66210	55232
5452	66224	55221
5453	66238	55210
5454	66249	55197
5455	66264	55187
5456	66272	55172
5457	66285	55161
5458	66295	55147
5459	66309	55136
5460	66324	55126
5461	66332	55111
5462	66346	55100
5463	66360	55089
5464	66374	55079
5465	66385	55066
5466	66396	55053
5467	66411	55043
5468	66421	55029
5469	66431	55015
5470	66447	55006
5471	66461	54995
5472	66476	54985
5473	66490	54975
5474	66504	54964
5475	66510	54947
5476	66523	54935
5477	66536	54924
5478	66550	54914
5479	66558	54898
5480	66571	54887
5481	66586	54877
5482	66600	54866
5483	66616	54857
5484	66629	54846
5485	66643	54836
5486	66658	54825
5487	66671	54814
5488	66684	54803
5489	66698	54792
5490	66713	54782
5491	66727	54771
5492	66738	54758
5493	66753	54748
5494	66766	54737
5495	66781	54728
5496	66795	54716
5497	66808	54705
5498	66819	54692
5499	66833	54681
5500	66847	54671
5501	66860	54660
5502	66875	54650
5503	66886	54636
5504	66896	54623
5505	66911	54612
5506	66924	54601
5507	66937	54590
5508	66945	54574
5509	66958	54563
5510	66971	54551
5511	66986	54541
5512	66999	54530
5513	67012	54519
5514	67023	54505
5515	67035	54493
5516	67049	54483
5517	67063	54472
5518	67076	54460
5519	67084	54445
5520	67097	54434
5521	67112	54424
5522	67128	54414
5523	67136	54399
5524	67144	54384
5525	67157	54372
5526	67171	54361
5527	67183	54349
5528	67195	54337
5529	67208	54326
5530	67219	54312
5531	67231	54300
5532	67243	54288
5533	67255	54275
5534	67266	54263
5535	67275	54248
5536	67288	54236
5537	67302	54226
5538	67315	54214
5539	67324	54199
5540	67336	54187
5541	67350	54177
5542	67363	54165
5543	67376	54154
5544	67387	54141
5545	67401	54130
5546	67413	54118
5547	67425	54105
5548	67439	54094
5549	67448	54080
5550	67463	54070
5551	67476	54058
5552	67492	54049
5553	67503	54036
5554	67517	54026
5555	67531	54015
5556	67541	54001
5557	67554	53989
5558	67567	53978
5559	67573	53961
5560	67583	53947
5561	67597	53936
5562	67611	53926
5563	67623	53914
5564	67630	53898
5565	67644	53887
5566	67659	53877
5567	67672	53865
5568	67686	53854
5569	67696	53841
5570	67703	53825
5571	67717	53814
5572	67731	53803
5573	67745	53793
5574	67760	53782
5575	67774	53772
5576	67789	53762
5577	67803	53751
5578	67818	53742
5579	67833	53731
5580	67845	53719
5581	67859	53708
5582	67866	53693
5583	67882	53683
5584	67889	53667
5585	67904	53657
5586	67913	53642
5587	67927	53631
5588	67935	53616
5589	67946	53603
5590	67959	53592
5591	67970	53579
5592	67983	53567
5593	67991	53551
5594	67998	53536
5595	68010	53523
5596	68017	53507
5597	68030	53495
5598	68044	53485
5599	68056	53473
5600	68071	53463
5601	68082	53450
5602	68096	53439
5603	68109	53428
5604	68123	53416
5605	68135	53404
5606	68145	53390
5607	68156	53378
5608	68171	53367
5609	68182	53355
5610	68195	53343
5611	68204	53328
5612	68218	53317
5613	68231	53306
5614	68246	53296
5615	68256	53282
5616	68268	53270
5617	68283	53260
5618	68298	53251
5619	68312	53239
5620	68325	53228
5621	68340	53218
5622	68353	53207
5623	68366	53195
5624	68377	53182
5625	68391	53171
5626	68404	53160
5627	68418	53149
5628	68433	53139
5629	68447	53128
5630	68459	53116
5631	68470	53103
5632	68484	53092
5633	68498	53082
5634	68511	53070
5635	68524	53059
5636	68534	53045
5637	68543	53030
5638	68557	53019
5639	68573	53010
5640	68587	52999
5641	68593	52983
5642	68609	52974
5643	68623	52963
5644	68638	52953
5645	68653	52943
5646	68661	52928
5647	68676	52918
5648	68690	52906
5649	68703	52895
5650	68711	52880
5651	68722	52867
5652	68737	52857
5653	68750	52845
5654	68764	52835
5655	68777	52823
5656	68791	52812
5657	68806	52802
5658	68819	52790
5659	68832	52779
5660	68841	52764
5661	68856	52754
5662	68869	52743
5663	68883	52732
5664	68898	52722
5665	68908	52709
5666	68921	52697
5667	68937	52688
5668	68951	52677
5669	68965	52666
5670	68975	52652
5671	68988	52641
5672	68999	52628
5673	69012	52616
5674	69027	52606
5675	69041	52595
5676	69048	52580
5677	69061	52568
5678	69074	52556
5679	69081	52540
5680	69097	52531
5681	69108	52518
5682	69120	52506
5683	69133	52494
5684	69147	52483
5685	69162	52473
5686	69175	52462
5687	69187	52450
5688	69202	52440
5689	69214	52427
5690	69229	52417
5691	69241	52405
5692	69250	52391
5693	69260	52377
5694	69275	52366
5695	69284	52352
5696	69300	52343
5697	69314	52332
5698	69328	52321
5699	69336	52306
5700	69344	52291
5701	69359	52280
5702	69367	52265
5703	69382	52255
5704	69395	52244
5705	69408	52233
5706	69423	52222
5707	69438	52212
5708	69450	52200
5709	69465	52190
5710	69473	52174
5711	69485	52163
5712	69498	52151
5713	69512	52140
5714	69526	52129
5715	69539	52118
5716	69549	52104
5717	69563	52093
5718	69572	52079
5719	69579	52062
5720	69588	52048
5721	69599	52035
5722	69614	52025
5723	69627	52013
5724	69637	51999
5725	69645	51984
5726	69654	51970
5727	69668	51959
5728	69678	51945
5729	69692	51934
5730	69702	51921
5731	69712	51907
5732	69726	51896
5733	69735	51882
5734	69750	51871
5735	69764	51861
5736	69773	51846
5737	69782	51832
5738	69795	51820
5739	69810	51810
5740	69824	51799
5741	69838	51789
5742	69850	51776
5743	69864	51766
5744	69877	51754
5745	69891	51743
5746	69898	51727
5747	69907	51712
5748	69915	51697
5749	69925	51683
5750	69935	51669
5751	69948	51658
5752	69960	51646
5753	69968	51631
5754	69983	51621
5755	69997	51610
5756	70013	51600
5757	70024	51587
5758	70037	51576
5759	70043	51559
5760	70056	51548
5761	70070	51537
5762	70084	51526
5763	70099	51516
5764	70112	51505
5765	70128	51495
5766	70134	51478
5767	70145	51465
5768	70158	51454
5769	70172	51443
5770	70187	51433
5771	70200	51422
5772	70209	51407
5773	70223	51396
5774	70237	51385
5775	70254	51377
5776	70269	51367
5777	70280	51354
5778	70289	51339
5779	70305	51329
5780	70318	51318
5781	70324	51302
5782	70335	51288
5783	70349	51278
5784	70363	51267
5785	70373	51253
5786	70387	51243
5787	70397	51228
5788	70408	51216
5789	70419	51203
5790	70429	51189
5791	70440	51176
5792	70451	51163
5793	70462	51150
5794	70477	51140
5795	70491	51129
5796	70506	51119
5797	70515	51104
5798	70523	51089
5799	70534	51076
5800	70544	51063
5801	70553	51048
5802	70563	51034
5803	70571	51019
5804	70585	51008
5805	70593	50993
5806	70604	50980
5807	70619	50970
5808	70633	50959
5809	70647	50948
5810	70662	50938
5811	70676	50928
5812	70690	50916
5813	70696	50900
5814	70713	50891
5815	70727	50880
5816	70738	50867
5817	70751	50856
5818	70765	50845
5819	70771	50829
5820	70782	50816
5821	70793	50802
5822	70799	50786
5823	70812	50774
5824	70820	50759
5825	70835	50749
5826	70849	50738
5827	70857	50723
5828	70873	50714
5829	70884	50701
5830	70895	50687
5831	70909	50677
5832	70915	50661
5833	70929	50649
5834	70943	50638
5835	70953	50625
5836	70968	50615
5837	70981	50603
5838	70989	50588
5839	70998	50574
5840	71011	50562
5841	71025	50552
5842	71039	50540
5843	71047	50525
5844	71060	50514
5845	71075	50503
5846	71083	50489
5847	71091	50474
5848	71105	50463
5849	71113	50448
5850	71122	50433
5851	71130	50418
5852	71144	50407
5853	71153	50392
5854	71161	50378
5855	71169	50363
5856	71178	50348
5857	71190	50336
5858	71204	50325
5859	71218	50314
5860	71233	50304
5861	71247	50293
5862	71261	50282
5863	71269	50267
5864	71277	50253
5865	71288	50239
5866	71301	50228
5867	71315	50217
5868	71328	50206
5869	71343	50195
5870	71358	50185
5871	71371	50173
5872	71379	50158
5873	71392	50147
5874	71407	50137
5875	71419	50124
5876	71433	50113
5877	71447	50103
5878	71459	50090
5879	71474	50080
5880	71480	50064
5881	71487	50048
5882	71497	50035
5883	71504	50018
5884	71510	50002
5885	71516	49986
5886	71522	49970
5887	71529	49953
5888	71542	49942
5889	71556	49931
5890	71562	49914
5891	71576	49904
5892	71582	49888
5893	71589	49872
5894	71602	49860
5895	71615	49848
5896	71630	49838
5897	71636	49822
5898	71648	49810
5899	71663	49799
5900	71675	49788
5901	71690	49777
5902	71705	49767
5903	71711	49751
5904	71717	49734
5905	71730	49723
5906	71744	49712
5907	71759	49702
5908	71774	49691
5909	71786	49679
5910	71798	49667
5911	71812	49656
5912	71818	49640
5913	71832	49629
5914	71847	49619
5915	71862	49609
5916	71877	49598
5917	71892	49588
5918	71908	49578
5919	71914	49562
5920	71920	49546
5921	71934	49535
5922	71948	49524
5923	71962	49513
5924	71977	49503
5925	71990	49491
5926	71996	49475
5927	72009	49463
5928	72024	49453
5929	72031	49437
5930	72044	49426
5931	72059	49416
5932	72074	49406
5933	72089	49396
5934	72095	49379
5935	72111	49370
5936	72124	49358
5937	72136	49346
5938	72151	49336
5939	72162	49323
5940	72177	49312
5941	72188	49300
5942	72199	49287
5943	72213	49275
5944	72226	49264
5945	72240	49253
5946	72254	49243
5947	72266	49230
5948	72276	49217
5949	72290	49206
5950	72305	49195
5951	72317	49183
5952	72332	49173
5953	72346	49162
5954	72361	49152
5955	72376	49142
5956	72385	49127
5957	72400	49117
5958	72413	49106
5959	72427	49095
5960	72433	49078
5961	72445	49066
5962	72451	49050
5963	72461	49036
5964	72470	49022
5965	72481	49009
5966	72495	48998
5967	72512	48989
5968	72523	48976
5969	72538	48966
5970	72550	48954
5971	72560	48940
5972	72571	48927
5973	72586	48917
5974	72601	48907
5975	72612	48894
5976	72627	48884
5977	72637	48870
5978	72647	48856
5979	72662	48846
5980	72676	48835
5981	72687	48823
5982	72703	48813
5983	72713	48799
5984	72721	48784
5985	72732	48771
5986	72740	48756
5987	72753	48745
5988	72764	48732
5989	72780	48722
5990	72793	48711
5991	72808	48700
5992	72823	48690
5993	72832	48676
5994	72844	48664
5995	72857	48652
5996	72871	48641
5997	72887	48632
5998	72899	48619
5999	72913	48609
6000	72928	48598
6001	72938	48584
6002	72946	48570
6003	72955	48556
6004	72971	48546
6005	72985	48535
6006	72999	48524
6007	73014	48514
6008	73030	48504
6009	73042	48492
6010	73055	48481
6011	73068	48469
6012	73083	48459
6013	73093	48445
6014	73103	48431
6015	73116	48419
6016	73132	48410
6017	73142	48396
6018	73152	48383
6019	73168	48373
6020	73177	48359
6021	73187	48346
6022	73201	48334
6023	73209	48319
6024	73222	48308
6025	73230	48293
6026	73244	48282
6027	73253	48268
6028	73266	48256
6029	73281	48246
6030	73290	48232
6031	73305	48221
6032	73318	48210
6033	73327	48196
6034	73337	48182
6035	73352	48172
6036	73362	48158
6037	73376	48148
6038	73391	48137
6039	73401	48124
6040	73416	48113
6041	73429	48102
6042	73443	48091
6043	73458	48080
6044	73472	48070
6045	73482	48056
6046	73497	48046
6047	73508	48033
6048	73525	48024
6049	73536	48011
6050	73549	47999
6051	73557	47984
6052	73571	47974
6053	73586	47963
6054	73599	47952
6055	73613	47940
6056	73625	47929
6057	73638	47917
6058	73651	47905
6059	73664	47893
6060	73678	47883
6061	73691	47871
6062	73707	47861
6063	73716	47847
6064	73731	47837
6065	73745	47826
6066	73758	47814
6067	73772	47803
6068	73783	47790
6069	73795	47778
6070	73810	47768
6071	73824	47757
6072	73838	47746
6073	73851	47734
6074	73866	47724
6075	73880	47713
6076	73893	47701
6077	73905	47689
6078	73913	47675
6079	73927	47663
6080	73940	47652
6081	73954	47641
6082	73968	47630
6083	73978	47616
6084	73993	47606
6085	74000	47590
6086	74013	47579
6087	74027	47568
6088	74039	47556
6089	74053	47544
6090	74064	47532
6091	74078	47521
6092	74092	47510
6093	74105	47498
6094	74117	47486
6095	74127	47472
6096	74139	47460
6097	74154	47450
6098	74167	47438
6099	74180	47426
6100	74193	47415
6101	74208	47404
6102	74220	47392
6103	74227	47377
6104	74233	47361
6105	74248	47350
6106	74255	47335
6107	74263	47320
6108	74277	47309
6109	74293	47299
6110	74307	47288
6111	74320	47277
6112	74327	47261
6113	74333	47245
6114	74339	47229
6115	74353	47218
6116	74366	47207
6117	74379	47195
6118	74392	47183
6119	74405	47172
6120	74419	47160
6121	74425	47145
6122	74431	47129
6123	74445	47118
6124	74453	47102
6125	74460	47087
6126	74472	47075
6127	74486	47064
6128	74500	47053
6129	74507	47038
6130	74521	47026
6131	74536	47016
6132	74549	47005
6133	74565	46995
6134	74578	46983
6135	74593	46973
6136	74607	46962
6137	74619	46950
6138	74634	46939
6139	74647	46927
6140	74660	46916
6141	74672	46904
6142	74686	46893
6143	74701	46883
6144	74713	46870
6145	74729	46861
6146	74743	46849
6147	74749	46833
6148	74761	46821
6149	74778	46812
6150	74792	46801
6151	74807	46790
6152	74818	46778
6153	74835	46768
6154	74848	46757
6155	74861	46745
6156	74874	46734
6157	74882	46719
6158	74888	46703
6159	74896	46688
6160	74909	46677
6161	74921	46664
6162	74933	46652
6163	74947	46641
6164	74959	46629
6165	74970	46616
6166	74982	46604
6167	74992	46590
6168	75000	46575
6169	75011	46563
6170	75023	46550
6171	75030	46535
6172	75037	46520
6173	75044	46504
6174	75055	46491
6175	75061	46475
6176	75067	46460
6177	75081	46449
6178	75093	46436
6179	75106	46425
6180	75113	46409
6181	75125	46397
6182	75140	46386
6183	75150	46373
6184	75162	46361
6185	75174	46349
6186	75186	46336
6187	75199	46324
6188	75206	46309
6189	75217	46297
6190	75225	46282
6191	75232	46267
6192	75245	46255
6193	75259	46244
6194	75273	46233
6195	75285	46220
6196	75299	46209
6197	75313	46199
6198	75319	46183
6199	75325	46167
6200	75340	46157
6201	75356	46146
6202	75368	46134
6203	75382	46123
6204	75396	46112
6205	75409	46101
6206	75423	46090
6207	75429	46074
6208	75444	46064
6209	75458	46052
6210	75473	46042
6211	75486	46031
6212	75500	46019
6213	75514	46008
6214	75528	45997
6215	75541	45986
6216	75557	45975
6217	75570	45964
6218	75584	45953
6219	75600	45943
6220	75615	45933
6221	75629	45922
6222	75643	45911
6223	75651	45896
6224	75664	45885
6225	75678	45874
6226	75688	45860
6227	75704	45850
6228	75718	45839
6229	75726	45824
6230	75740	45813
6231	75751	45801
6232	75765	45790
6233	75772	45774
6234	75778	45758
6235	75792	45747
6236	75803	45735
6237	75815	45722
6238	75828	45710
6239	75839	45698
6240	75851	45685
6241	75862	45672
6242	75873	45660
6243	75885	45647
6244	75895	45634
6245	75907	45622
6246	75921	45611
6247	75927	45595
6248	75940	45584
6249	75948	45568
6250	75959	45556
6251	75967	45541
6252	75980	45530
6253	75995	45519
6254	76009	45508
6255	76021	45496
6256	76035	45485
6257	76049	45474
6258	76063	45463
6259	76070	45447
6260	76084	45436
6261	76098	45425
6262	76112	45414
6263	76126	45403
6264	76136	45390
6265	76152	45380
6266	76166	45369
6267	76180	45358
6268	76194	45347
6269	76208	45335
6270	76222	45325
6271	76236	45313
6272	76247	45301
6273	76259	45288
6274	76273	45278
6275	76287	45267
6276	76300	45255
6277	76314	45244
6278	76328	45233
6279	76340	45220
6280	76354	45209
6281	76366	45197
6282	76375	45183
6283	76390	45173
6284	76406	45163
6285	76423	45153
6286	76437	45142
6287	76444	45127
6288	76458	45116
6289	76472	45105
6290	76483	45092
6291	76496	45081
6292	76511	45070
6293	76525	45059
6294	76539	45048
6295	76545	45032
6296	76557	45020
6297	76571	45009
6298	76584	44997
6299	76597	44985
6300	76609	44973
6301	76621	44961
6302	76635	44950
6303	76649	44938
6304	76663	44927
6305	76676	44916
6306	76691	44905
6307	76700	44891
6308	76713	44880
6309	76728	44869
6310	76739	44856
6311	76746	44841
6312	76758	44829
6313	76772	44818
6314	76785	44806
6315	76799	44795
6316	76813	44784
6317	76828	44774
6318	76843	44763
6319	76857	44752
6320	76871	44741
6321	76886	44731
6322	76899	44719
6323	76914	44708
6324	76927	44697
6325	76942	44686
6326	76955	44675
6327	76969	44663
6328	76983	44652
6329	76999	44642
6330	77014	44632
6331	77027	44620
6332	77040	44608
